"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2018","6,235.60","6,263.51","6,263.53","6,223.84","433.08K","-0.53%"
"01/09/2018","6,268.78","6,313.80","6,319.16","6,263.88","530.66K","-0.65%"
"01/08/2018","6,309.85","6,265.08","6,325.98","6,264.27","632.10K","0.72%"
"01/05/2018","6,265.03","6,240.59","6,265.83","6,226.92","710.57K","0.26%"
"01/04/2018","6,248.93","6,258.01","6,280.60","6,228.69","547.88K","-0.13%"
"01/03/2018","6,257.17","6,191.54","6,257.24","6,190.56","516.34K","0.87%"
"01/02/2018","6,203.27","6,287.26","6,287.26","6,175.95","368.26K","-1.25%"
"12/29/2017","6,281.83","6,259.98","6,283.13","6,248.28","3.39M","0.31%"
"12/28/2017","6,262.43","6,232.92","6,262.43","6,214.27","1.40M","0.53%"
"12/27/2017","6,229.58","6,214.96","6,236.14","6,211.22","1.14M","0.25%"
"12/26/2017","6,213.75","6,175.71","6,213.88","6,175.71","1.38M","0.44%"
"12/25/2017","6,186.37","6,146.12","6,186.37","6,146.12","806.41K","0.72%"
"12/22/2017","6,142.15","6,134.09","6,142.15","6,120.90","664.17K","0.13%"
"12/21/2017","6,134.32","6,120.87","6,134.99","6,105.33","652.67K","0.21%"
"12/20/2017","6,121.36","6,140.42","6,149.34","6,109.44","1.72M","-0.28%"
"12/19/2017","6,138.68","6,142.24","6,149.12","6,118.06","505.36K","-0.06%"
"12/18/2017","6,142.25","6,150.27","6,155.72","6,123.78","1.10M","-0.11%"
"12/15/2017","6,149.26","6,142.37","6,159.06","6,138.22","650.11K","0.12%"
"12/14/2017","6,141.80","6,163.33","6,166.34","6,132.12","674.72K","-0.25%"
"12/13/2017","6,156.99","6,163.62","6,182.26","6,149.01","1.07M","-0.21%"
"12/12/2017","6,169.74","6,178.31","6,181.12","6,155.87","450.98K","-0.14%"
"12/11/2017","6,178.31","6,205.84","6,209.21","6,163.17","498.68K","-0.45%"
"12/08/2017","6,206.10","6,216.63","6,223.38","6,196.20","350.81K","-0.16%"
"12/07/2017","6,216.28","6,216.85","6,224.41","6,202.83","631.42K","-0.16%"
"12/06/2017","6,226.16","6,231.24","6,236.33","6,211.97","650.88K","-0.05%"
"12/05/2017","6,228.98","6,218.93","6,234.34","6,206.27","500.43K","0.15%"
"12/04/2017","6,219.47","6,220.58","6,227.78","6,201.27","469.20K","-0.05%"
"11/30/2017","6,222.30","6,201.99","6,222.30","6,172.27","335.08K","0.37%"
"11/29/2017","6,199.37","6,194.72","6,200.65","6,191.93","472.17K","0.25%"
"11/28/2017","6,183.62","6,197.02","6,200.00","6,165.41","540.00K","-0.20%"
"11/27/2017","6,196.13","6,194.42","6,196.37","6,165.13","668.66K","0.14%"
"11/24/2017","6,187.70","6,179.06","6,189.47","6,160.77","413.94K","0.16%"
"11/23/2017","6,177.87","6,169.16","6,185.04","6,162.84","430.33K","0.07%"
"11/22/2017","6,173.41","6,146.45","6,173.41","6,134.00","257.22K","0.55%"
"11/21/2017","6,139.75","6,147.47","6,154.21","6,131.24","274.77K","-0.08%"
"11/20/2017","6,144.82","6,130.70","6,147.69","6,129.56","373.24K","0.31%"
"11/17/2017","6,125.92","6,128.38","6,140.93","6,115.53","895.85K","-0.26%"
"11/16/2017","6,142.03","6,159.04","6,164.03","6,132.39","561.19K","-0.27%"
"11/15/2017","6,158.92","6,165.35","6,170.18","6,149.83","542.59K","-0.08%"
"11/14/2017","6,163.91","6,147.00","6,169.46","6,144.17","406.97K","0.19%"
"11/13/2017","6,151.92","6,166.14","6,169.34","6,136.75","328.27K","-0.27%"
"11/10/2017","6,168.39","6,183.37","6,189.38","6,160.18","390.93K","0.05%"
"11/09/2017","6,165.44","6,166.78","6,171.65","6,154.38","331.77K","-0.01%"
"11/08/2017","6,166.25","6,145.73","6,167.27","6,136.69","350.37K","0.41%"
"11/07/2017","6,141.31","6,128.58","6,141.31","6,122.51","569.97K","0.17%"
"11/06/2017","6,131.16","6,112.23","6,136.95","6,107.97","364.42K","0.33%"
"11/03/2017","6,110.80","6,117.61","6,119.63","6,097.63","348.20K","-0.06%"
"11/02/2017","6,114.27","6,116.81","6,126.49","6,088.66","332.77K","0.00%"
"11/01/2017","6,114.10","6,125.68","6,131.32","6,099.60","301.21K","0.16%"
"10/31/2017","6,104.53","6,082.72","6,105.28","6,082.72","494.76K","0.36%"
"10/30/2017","6,082.74","6,089.15","6,093.35","6,076.17","756.80K","-0.01%"
"10/27/2017","6,083.65","6,074.41","6,084.86","6,074.41","463.94K","0.09%"
"10/26/2017","6,078.29","6,084.02","6,095.94","6,071.84","694.22K","-0.12%"
"10/25/2017","6,085.70","6,101.70","6,108.08","6,085.70","858.74K","-0.27%"
"10/24/2017","6,102.32","6,092.99","6,111.74","6,092.99","830.04K","0.17%"
"10/23/2017","6,091.73","6,079.38","6,093.03","6,071.66","665.88K","0.23%"
"10/20/2017","6,078.05","6,082.36","6,092.38","6,072.75","624.69K","-0.07%"
"10/19/2017","6,082.49","6,087.33","6,096.84","6,069.77","365.30K","0.04%"
"10/18/2017","6,079.78","6,093.22","6,094.86","6,068.20","697.21K","-0.24%"
"10/17/2017","6,094.41","6,106.63","6,110.05","6,075.27","442.72K","-0.08%"
"10/16/2017","6,099.30","6,115.30","6,128.65","6,097.99","455.52K","-0.29%"
"10/13/2017","6,116.92","6,124.35","6,125.38","6,106.65","425.78K","-0.14%"
"10/12/2017","6,125.26","6,129.08","6,129.56","6,112.63","255.16K","-0.05%"
"10/11/2017","6,128.44","6,146.40","6,147.87","6,125.41","295.64K","-0.30%"
"10/10/2017","6,147.16","6,153.66","6,157.62","6,135.44","439.75K","-0.09%"
"10/09/2017","6,152.86","6,183.61","6,191.20","6,147.37","557.99K","-0.30%"
"10/06/2017","6,171.54","6,177.16","6,194.59","6,163.33","160.78K","-0.09%"
"10/05/2017","6,177.16","6,146.80","6,180.55","6,144.15","450.31K","0.48%"
"10/04/2017","6,147.38","6,137.41","6,157.72","6,121.66","1.06M","0.16%"
"10/03/2017","6,137.39","6,151.00","6,155.32","6,128.34","290.27K","-0.24%"
"10/02/2017","6,152.40","6,169.15","6,177.58","6,147.52","307.60K","-0.46%"
"09/29/2017","6,180.70","6,197.30","6,205.09","6,161.58","384.70K","-0.34%"
"09/28/2017","6,201.66","6,196.81","6,224.53","6,185.88","500.12K","0.06%"
"09/27/2017","6,198.00","6,206.23","6,235.21","6,181.90","516.53K","-0.08%"
"09/26/2017","6,203.18","6,249.43","6,249.50","6,203.18","410.84K","-0.69%"
"09/25/2017","6,246.56","6,276.71","6,278.86","6,241.41","253.06K","-0.42%"
"09/22/2017","6,272.92","6,263.03","6,278.45","6,258.11","","0.16%"
"09/20/2017","6,262.65","6,260.78","6,270.12","6,243.13","604.51K","0.08%"
"09/19/2017","6,257.51","6,258.77","6,258.77","6,244.25","356.06K","-0.12%"
"09/18/2017","6,264.94","6,277.57","6,279.82","6,254.70","723.38K","-0.09%"
"09/15/2017","6,270.66","6,283.51","6,308.42","6,262.27","443.91K","-0.30%"
"09/14/2017","6,289.45","6,305.26","6,328.54","6,288.15","320.62K","-0.34%"
"09/13/2017","6,310.81","6,349.30","6,349.30","6,303.25","363.67K","-0.45%"
"09/12/2017","6,339.04","6,313.78","6,339.40","6,307.33","426.92K","0.55%"
"09/11/2017","6,304.61","6,322.44","6,330.89","6,295.81","564.42K","-0.22%"
"09/08/2017","6,318.20","6,332.70","6,332.70","6,309.83","219.52K","0.09%"
"09/07/2017","6,312.63","6,350.06","6,350.06","6,309.80","262.81K","-0.53%"
"09/06/2017","6,346.05","6,351.64","6,359.94","6,323.85","298.67K","-0.03%"
"09/05/2017","6,348.24","6,380.22","6,385.97","6,348.08","242.36K","-0.53%"
"09/04/2017","6,382.25","6,347.29","6,382.32","6,331.05","286.58K","0.59%"
"08/31/2017","6,344.73","6,374.57","6,380.60","6,339.25","300.18K","-0.49%"
"08/30/2017","6,376.08","6,360.46","6,386.36","6,360.46","434.82K","0.20%"
"08/29/2017","6,363.29","6,286.29","6,363.29","6,285.32","427.00K","1.09%"
"08/28/2017","6,294.40","6,280.30","6,294.40","6,273.38","360.24K","0.11%"
"08/25/2017","6,287.46","6,271.50","6,289.47","6,269.21","362.06K","0.41%"
"08/24/2017","6,262.02","6,255.08","6,271.35","6,253.37","344.77K","0.16%"
"08/23/2017","6,251.92","6,260.77","6,260.77","6,240.07","300.66K","-0.17%"
"08/22/2017","6,262.31","6,235.41","6,262.31","6,233.62","324.55K","0.43%"
"08/21/2017","6,235.76","6,235.14","6,241.68","6,224.77","391.85K","0.04%"
"08/18/2017","6,233.19","6,208.74","6,245.40","6,203.77","274.26K","0.44%"
"08/17/2017","6,205.58","6,204.26","6,224.14","6,197.47","238.32K","0.10%"
"08/16/2017","6,199.33","6,194.63","6,218.82","6,190.56","168.78K","0.15%"
"08/15/2017","6,190.34","6,187.66","6,197.38","6,177.45","298.23K","0.06%"
"08/14/2017","6,186.72","6,187.54","6,187.54","6,162.28","445.27K","-0.08%"
"08/11/2017","6,191.47","6,177.57","6,192.17","6,174.26","201.09K","0.24%"
"08/10/2017","6,176.92","6,183.78","6,184.45","6,166.83","341.38K","-0.05%"
"08/09/2017","6,180.17","6,175.28","6,181.85","6,169.82","217.34K","-0.01%"
"08/08/2017","6,180.96","6,177.77","6,188.48","6,177.04","227.51K","0.00%"
"08/07/2017","6,181.01","6,186.84","6,192.10","6,170.42","215.48K","-0.01%"
"08/04/2017","6,181.51","6,184.69","6,189.11","6,166.33","197.34K","0.21%"
"08/03/2017","6,168.55","6,166.66","6,170.62","6,149.69","215.67K","-0.04%"
"08/02/2017","6,171.22","6,149.67","6,171.22","6,140.27","162.78K","0.48%"
"08/01/2017","6,141.82","6,131.78","6,146.68","6,129.98","316.59K","-0.02%"
"07/31/2017","6,142.85","6,162.03","6,176.79","6,141.73","397.83K","-0.35%"
"07/28/2017","6,164.13","6,152.61","6,176.53","6,149.29","732.48K","0.26%"
"07/27/2017","6,148.29","6,151.34","6,166.17","6,133.06","643.27K","-0.04%"
"07/26/2017","6,150.85","6,142.73","6,171.31","6,137.96","692.77K","0.09%"
"07/24/2017","6,145.48","6,125.88","6,152.44","6,117.14","815.06K","0.18%"
"07/21/2017","6,134.53","6,150.67","6,164.38","6,125.04","700.92K","-0.50%"
"07/20/2017","6,165.16","6,168.43","6,184.91","6,144.46","379.26K","-0.07%"
"07/19/2017","6,169.50","6,163.68","6,171.34","6,139.69","254.51K","-0.07%"
"07/18/2017","6,174.01","6,204.26","6,222.09","6,171.35","306.88K","-0.62%"
"07/17/2017","6,212.44","6,233.84","6,244.73","6,211.56","689.33K","-0.34%"
"07/14/2017","6,233.46","6,223.89","6,247.72","6,221.26","560.92K","0.17%"
"07/13/2017","6,222.87","6,219.18","6,223.05","6,198.35","725.02K","0.34%"
"07/12/2017","6,201.50","6,212.66","6,223.59","6,196.50","557.85K","-0.15%"
"07/11/2017","6,210.77","6,184.77","6,218.95","6,162.54","709.26K","0.43%"
"07/10/2017","6,184.44","6,139.42","6,185.11","6,138.41","504.28K","0.70%"
"07/07/2017","6,141.29","6,135.53","6,154.84","6,133.70","545.26K","0.08%"
"07/06/2017","6,136.28","6,118.51","6,145.31","6,118.26","634.61K","0.29%"
"07/05/2017","6,118.84","6,107.16","6,118.84","6,085.35","729.36K","0.19%"
"07/04/2017","6,107.22","6,077.62","6,110.49","6,062.99","534.39K","0.49%"
"07/03/2017","6,077.33","6,039.82","6,085.40","6,012.40","343.09K","0.91%"
"06/30/2017","6,022.77","5,990.25","6,048.25","5,990.25","477.14K","0.61%"
"06/29/2017","5,986.16","5,940.56","5,986.16","5,940.56","695.44K","0.79%"
"06/28/2017","5,939.10","5,934.15","5,959.12","5,929.71","346.29K","0.10%"
"06/23/2017","5,933.15","5,945.45","5,949.45","5,930.63","540.63K","-0.02%"
"06/22/2017","5,934.15","5,921.90","5,934.15","5,908.01","797.63K","0.19%"
"06/21/2017","5,922.67","5,936.58","5,949.68","5,919.57","525.91K","-0.17%"
"06/20/2017","5,932.95","5,939.83","5,948.78","5,924.14","992.13K","0.01%"
"06/19/2017","5,932.50","5,890.58","5,936.90","5,890.58","453.96K","0.72%"
"06/16/2017","5,889.83","5,893.44","5,902.78","5,881.19","552.67K","-0.16%"
"06/15/2017","5,899.56","5,863.53","5,899.56","5,855.92","392.87K","0.74%"
"06/14/2017","5,856.09","5,858.17","5,871.89","5,840.21","3.22M","0.03%"
"06/13/2017","5,854.60","5,857.68","5,860.63","5,842.83","513.24K","0.26%"
"06/12/2017","5,839.33","5,813.29","5,839.41","5,811.71","205.07K","0.54%"
"06/09/2017","5,808.22","5,801.23","5,829.93","5,801.16","415.78K","0.19%"
"06/08/2017","5,796.95","5,791.82","5,798.65","5,787.65","450.02K","0.25%"
"06/07/2017","5,782.59","5,774.57","5,784.77","5,764.63","513.47K","0.18%"
"06/06/2017","5,772.04","5,741.60","5,772.04","5,741.60","580.73K","0.57%"
"06/05/2017","5,739.53","5,736.96","5,744.68","5,732.91","691.96K","0.07%"
"06/02/2017","5,735.36","5,728.59","5,742.45","5,718.03","291.13K","0.21%"
"06/01/2017","5,723.14","5,700.36","5,723.14","5,700.36","210.89K","0.43%"
"05/31/2017","5,698.46","5,708.42","5,708.93","5,692.57","395.20K","-0.13%"
"05/30/2017","5,705.73","5,713.88","5,719.55","5,693.60","204.92K","-0.17%"
"05/29/2017","5,715.61","5,713.88","5,722.55","5,707.53","149.42K","0.03%"
"05/26/2017","5,714.05","5,691.61","5,716.82","5,680.92","416.18K","0.45%"
"05/25/2017","5,688.28","5,673.02","5,689.98","5,673.02","417.85K","0.14%"
"05/24/2017","5,680.16","5,683.29","5,690.84","5,666.46","313.07K","-0.10%"
"05/23/2017","5,685.81","5,682.38","5,702.72","5,672.04","612.21K","0.07%"
"05/22/2017","5,681.96","5,707.81","5,716.77","5,677.61","579.95K","-0.62%"
"05/19/2017","5,717.44","5,728.76","5,734.56","5,699.08","267.52K","-0.15%"
"05/18/2017","5,725.82","5,729.57","5,740.35","5,723.11","890.56K","-0.09%"
"05/17/2017","5,731.22","5,737.13","5,741.06","5,724.30","1.55M","-0.10%"
"05/16/2017","5,737.11","5,752.74","5,754.80","5,730.87","692.03K","-0.26%"
"05/15/2017","5,752.25","5,750.13","5,759.42","5,747.37","442.58K","-0.06%"
"05/12/2017","5,755.76","5,749.76","5,763.71","5,748.19","284.40K","0.17%"
"05/11/2017","5,745.87","5,733.18","5,773.56","5,731.53","256.58K","0.45%"
"05/10/2017","5,720.27","5,721.49","5,754.52","5,714.83","530.23K","-0.02%"
"05/09/2017","5,721.66","5,728.13","5,739.40","5,718.06","364.04K","-0.05%"
"05/08/2017","5,724.64","5,719.61","5,732.22","5,698.82","438.64K","0.17%"
"05/05/2017","5,715.16","5,675.89","5,718.58","5,662.45","1.04M","0.72%"
"05/04/2017","5,674.28","5,686.58","5,696.45","5,664.21","811.96K","0.24%"
"05/03/2017","5,660.81","5,658.10","5,666.43","5,650.93","677.20K","-0.08%"
"05/02/2017","5,665.08","5,650.42","5,672.87","5,632.96","514.97K","0.30%"
"04/28/2017","5,648.19","5,669.72","5,681.24","5,647.26","449.69K","-0.38%"
"04/27/2017","5,669.72","5,660.83","5,675.57","5,653.57","464.57K","0.16%"
"04/26/2017","5,660.55","5,624.27","5,667.35","5,616.61","548.46K","0.63%"
"04/25/2017","5,625.10","5,637.02","5,639.67","5,619.92","447.19K","-0.20%"
"04/24/2017","5,636.65","5,648.68","5,665.23","5,631.29","407.96K","-0.09%"
"04/21/2017","5,641.88","5,624.57","5,646.66","5,622.07","443.54K","0.38%"
"04/20/2017","5,620.61","5,619.74","5,629.95","5,589.56","488.89K","-0.02%"
"04/19/2017","5,621.67","5,616.14","5,622.58","5,589.55","724.19K","0.10%"
"04/18/2017","5,615.85","5,631.74","5,634.99","5,599.24","464.31K","-0.09%"
"04/17/2017","5,620.68","5,619.37","5,620.82","5,605.14","289.94K","0.02%"
"04/14/2017","5,619.70","5,624.98","5,640.00","5,606.46","320.93K","-0.06%"
"04/13/2017","5,622.86","5,653.68","5,655.48","5,622.80","394.81K","-0.40%"
"04/12/2017","5,645.47","5,605.58","5,645.72","5,598.70","428.10K","0.77%"
"04/11/2017","5,602.29","5,571.50","5,613.31","5,567.48","205.19K","0.41%"
"04/10/2017","5,579.35","5,617.97","5,617.97","5,579.35","423.04K","-0.33%"
"04/07/2017","5,598.04","5,593.07","5,598.26","5,567.50","459.41K","0.10%"
"04/06/2017","5,592.64","5,576.59","5,592.88","5,562.32","615.87K","0.28%"
"04/05/2017","5,576.97","5,579.11","5,585.17","5,564.68","573.73K","-0.06%"
"04/04/2017","5,580.40","5,549.38","5,580.40","5,541.54","1.30M","0.57%"
"04/03/2017","5,548.78","5,546.48","5,556.11","5,543.28","594.96K","0.10%"
"03/31/2017","5,543.07","5,545.86","5,553.96","5,517.11","554.22K","0.02%"
"03/30/2017","5,542.17","5,551.99","5,556.40","5,539.06","740.45K","-0.21%"
"03/29/2017","5,553.92","5,552.97","5,564.08","5,546.12","1.39M","-0.16%"
"03/28/2017","5,562.70","5,572.30","5,577.01","5,551.67","485.37K","-0.14%"
"03/27/2017","5,570.37","5,548.30","5,570.37","5,539.57","577.09K","0.45%"
"03/24/2017","5,545.33","5,548.22","5,555.48","5,542.61","269.22K","0.01%"
"03/23/2017","5,544.93","5,559.26","5,560.24","5,541.38","793.97K","-0.26%"
"03/22/2017","5,559.52","5,570.11","5,570.11","5,547.17","559.92K","-0.19%"
"03/21/2017","5,569.83","5,577.90","5,580.62","5,556.55","500.95K","-0.14%"
"03/17/2017","5,577.91","5,564.13","5,578.81","5,560.43","606.48K","0.26%"
"03/16/2017","5,563.37","5,559.75","5,570.29","5,552.23","2.55M","0.16%"
"03/15/2017","5,554.63","5,564.65","5,568.05","5,548.79","1.33M","-0.37%"
"03/14/2017","5,575.31","5,563.92","5,576.44","5,561.71","2.29M","0.22%"
"03/13/2017","5,563.10","5,572.35","5,578.53","5,555.56","443.39K","-0.12%"
"03/10/2017","5,569.61","5,580.31","5,585.26","5,561.99","647.04K","-0.16%"
"03/09/2017","5,578.48","5,585.78","5,600.92","5,576.65","998.71K","-0.12%"
"03/08/2017","5,585.01","5,576.85","5,593.01","5,571.34","695.09K","0.17%"
"03/07/2017","5,575.42","5,586.47","5,589.72","5,569.75","1.13M","-0.10%"
"03/06/2017","5,580.79","5,608.58","5,616.41","5,577.91","1.27M","-0.19%"
"03/03/2017","5,591.28","5,598.03","5,607.97","5,585.12","1.43M","0.02%"
"03/02/2017","5,590.14","5,615.32","5,615.99","5,580.73","872.35K","-0.41%"
"03/01/2017","5,613.28","5,619.98","5,626.74","5,591.45","2.50M","0.11%"
"02/28/2017","5,606.98","5,566.88","5,606.98","5,563.20","1.79M","0.81%"
"02/27/2017","5,562.13","5,519.88","5,562.22","5,519.88","1.38M","0.77%"
"02/24/2017","5,519.51","5,516.44","5,529.00","5,509.12","1.04M","0.12%"
"02/23/2017","5,512.65","5,509.84","5,521.60","5,504.07","1.57M","0.30%"
"02/22/2017","5,496.22","5,484.16","5,497.00","5,481.19","449.13K","0.37%"
"02/21/2017","5,476.13","5,480.90","5,480.90","5,461.94","572.91K","0.08%"
"02/20/2017","5,471.54","5,454.08","5,473.18","5,445.99","815.25K","0.31%"
"02/17/2017","5,454.48","5,466.65","5,466.65","5,438.59","254.10K","-0.13%"
"02/16/2017","5,461.32","5,484.55","5,487.69","5,458.30","204.75K","-0.43%"
"02/15/2017","5,484.91","5,499.67","5,508.33","5,480.45","241.61K","-0.33%"
"02/14/2017","5,502.85","5,532.03","5,532.03","5,501.87","496.75K","-0.43%"
"02/13/2017","5,526.82","5,516.71","5,537.47","5,515.10","376.94K","0.00%"
"02/10/2017","5,526.78","5,511.90","5,529.87","5,509.46","557.68K","0.29%"
"02/09/2017","5,511.05","5,512.89","5,525.99","5,508.69","405.72K","-0.09%"
"02/08/2017","5,515.85","5,513.03","5,517.95","5,494.21","322.02K","0.15%"
"02/07/2017","5,507.65","5,515.03","5,521.35","5,496.17","419.10K","-0.04%"
"02/06/2017","5,509.83","5,500.89","5,521.56","5,496.68","286.85K","0.16%"
"02/03/2017","5,500.77","5,495.92","5,504.05","5,485.68","203.49K","0.18%"
"02/02/2017","5,491.08","5,487.99","5,502.77","5,470.64","210.01K","0.07%"
"02/01/2017","5,487.46","5,486.08","5,515.71","5,472.94","175.15K","-0.10%"
"01/31/2017","5,492.92","5,535.22","5,535.22","5,479.24","558.97K","-0.66%"
"01/30/2017","5,529.60","5,528.99","5,538.95","5,500.27","314.80K","-0.19%"
"01/27/2017","5,540.37","5,546.63","5,554.24","5,514.31","296.29K","-0.15%"
"01/26/2017","5,548.44","5,574.71","5,578.04","5,538.77","285.84K","-0.51%"
"01/25/2017","5,576.94","5,597.06","5,605.92","5,560.29","287.48K","-0.26%"
"01/24/2017","5,591.26","5,589.71","5,598.37","5,572.88","348.73K","0.05%"
"01/23/2017","5,588.64","5,577.73","5,597.22","5,566.52","344.22K","0.27%"
"01/20/2017","5,573.49","5,557.42","5,574.43","5,549.32","802.33K","0.32%"
"01/19/2017","5,555.50","5,570.54","5,572.75","5,538.93","550.65K","-0.35%"
"01/18/2017","5,575.12","5,585.75","5,587.33","5,559.37","644.03K","-0.08%"
"01/17/2017","5,579.81","5,572.58","5,579.85","5,549.11","772.37K","0.20%"
"01/16/2017","5,568.68","5,544.32","5,568.95","5,529.70","480.23K","0.40%"
"01/13/2017","5,546.38","5,539.88","5,546.38","5,526.36","324.97K","0.11%"
"01/12/2017","5,540.01","5,540.50","5,542.58","5,518.77","449.14K","-0.31%"
"01/11/2017","5,557.06","5,572.45","5,572.45","5,537.27","417.01K","-0.47%"
"01/10/2017","5,583.58","5,557.17","5,583.86","5,548.76","443.48K","0.47%"
"01/09/2017","5,557.34","5,552.62","5,572.86","5,549.72","540.69K","0.19%"
"01/06/2017","5,546.64","5,534.24","5,550.78","5,529.78","692.58K","0.25%"
"01/05/2017","5,533.04","5,512.62","5,533.11","5,508.71","442.05K","0.06%"
"01/04/2017","5,529.91","5,511.08","5,531.35","5,491.20","579.80K","0.28%"
"01/03/2017","5,514.36","5,501.34","5,514.36","5,469.20","339.38K","0.33%"
"01/02/2017","5,495.99","5,498.01","5,520.27","5,476.08","237.42K","0.13%"
"12/30/2016","5,488.77","5,466.54","5,492.95","5,463.05","2.85M","0.40%"
"12/29/2016","5,467.14","5,457.43","5,467.40","5,441.64","2.67M","0.20%"
"12/28/2016","5,456.20","5,447.75","5,457.42","5,436.83","1.18M","0.17%"
"12/27/2016","5,447.14","5,442.66","5,448.73","5,432.83","1.74M","0.06%"
"12/26/2016","5,443.90","5,455.30","5,455.30","5,437.42","1.02M","-0.09%"
"12/23/2016","5,448.67","5,440.34","5,452.08","5,440.07","873.62K","-0.02%"
"12/22/2016","5,450.01","5,428.81","5,450.42","5,414.78","536.79K","0.47%"
"12/21/2016","5,424.70","5,424.91","5,432.79","5,409.94","954.36K","0.01%"
"12/20/2016","5,424.11","5,423.02","5,427.65","5,410.71","390.75K","0.07%"
"12/19/2016","5,420.34","5,435.89","5,436.36","5,415.57","434.08K","-0.22%"
"12/16/2016","5,432.21","5,432.66","5,446.91","5,432.21","389.83K","0.00%"
"12/15/2016","5,432.10","5,458.11","5,458.89","5,426.78","563.41K","-0.47%"
"12/14/2016","5,457.91","5,464.40","5,464.40","5,447.27","665.59K","-0.14%"
"12/13/2016","5,465.69","5,458.51","5,467.42","5,445.86","505.93K","0.07%"
"12/09/2016","5,461.83","5,465.20","5,466.71","5,454.78","339.94K","-0.10%"
"12/08/2016","5,467.06","5,474.58","5,474.58","5,442.68","814.56K","-0.15%"
"12/07/2016","5,475.45","5,493.84","5,494.26","5,469.29","509.50K","-0.27%"
"12/06/2016","5,490.39","5,493.41","5,499.85","5,478.57","590.81K","-0.05%"
"12/05/2016","5,492.88","5,510.21","5,514.20","5,488.96","384.41K","-0.32%"
